text,meta_chunk_type,meta_residence,meta_year,meta_contexte,meta_groupe,meta_code_h,meta_ligne,meta_row_index,meta_years,meta_trend_metadata
"[TYPE: ANNUAL_SUMMARY]
Résidence: Noisy
Ligne: FOURNITURES D'EXPLOITATION
Année: 2026
Contexte utilisé: Budget
Valeur 2026: 6291 €
Valeur 2025: 7052 €
Variation: -10.79% vs 2025
Code Hiérarchique: 2.9.
Groupe: Charge
",ANNUAL_SUMMARY,Noisy,2026.0,,Charge,2.9.,FOURNITURES D'EXPLOITATION,76,,
"[TYPE: TREND_MULTI_YEAR]
Résidence: Noisy
Ligne: FOURNITURES D'EXPLOITATION
Années: [2024, 2025, 2026]
Contexte principal trouvé: Réel
Valeurs: 2024: 3022 €, 2025: 7052 €, 2026: 6291 €
Variation globale: 108.17% (2024→2026)
Code Hiérarchique: 2.9.
Groupe: Charge
",TREND_MULTI_YEAR,Noisy,,,Charge,2.9.,FOURNITURES D'EXPLOITATION,76,"[2024, 2025, 2026]",
"[TYPE: RECOMMENDATION]
Résidence: Noisy
Années examinées: [2024, 2025, 2026]
Variation détectée (extrait trend): 108.2%
Recommandations:
- Tendance fortement positive → vérifier si le budget sous-estime la croissance ; envisager de réallouer le budget investissement.
",RECOMMENDATION,Noisy,,,,,,76,"[2024, 2025, 2026]","{'chunk_type': 'TREND_MULTI_YEAR', 'residence': 'Noisy', 'years': [2024, 2025, 2026], 'groupe': 'Charge', 'code_h': '2.9.', 'ligne': ""FOURNITURES D'EXPLOITATION"", 'row_index': 76}"
"[TYPE: LINE_CELL]
Résidence: Noisy
Année: 2022
Contexte: Réel
Groupe: Charge
Code Hiérarchique: 2.9.1.
Ligne analytique: Produits et matériel d'entretien
Valeur annuelle: 8229 €
",LINE_CELL,Noisy,2022.0,Réel,Charge,2.9.1.,Produits et matériel d'entretien,77,,
"[TYPE: ANNUAL_SUMMARY]
Résidence: Noisy
Ligne: Produits et matériel d'entretien
Année: 2022
Contexte utilisé: Réel
Valeur 2022: 8229 €
Valeur 2021: N/A
Variation: N/A
Code Hiérarchique: 2.9.1.
Groupe: Charge
",ANNUAL_SUMMARY,Noisy,2022.0,,Charge,2.9.1.,Produits et matériel d'entretien,77,,
"[TYPE: LINE_CELL]
Résidence: Noisy
Année: 2023
Contexte: Réel
Groupe: Charge
Code Hiérarchique: 2.9.1.
Ligne analytique: Produits et matériel d'entretien
Valeur annuelle: 9642 €
",LINE_CELL,Noisy,2023.0,Réel,Charge,2.9.1.,Produits et matériel d'entretien,77,,
"[TYPE: ANNUAL_SUMMARY]
Résidence: Noisy
Ligne: Produits et matériel d'entretien
Année: 2023
Contexte utilisé: Réel
Valeur 2023: 9642 €
Valeur 2022: 8229 €
Variation: 17.17% vs 2022
Code Hiérarchique: 2.9.1.
Groupe: Charge
",ANNUAL_SUMMARY,Noisy,2023.0,,Charge,2.9.1.,Produits et matériel d'entretien,77,,
"[TYPE: LINE_CELL]
Résidence: Noisy
Année: 2024
Contexte: Réel
Groupe: Charge
Code Hiérarchique: 2.9.1.
Ligne analytique: Produits et matériel d'entretien
Valeur annuelle: 2962 €
",LINE_CELL,Noisy,2024.0,Réel,Charge,2.9.1.,Produits et matériel d'entretien,77,,
"[TYPE: ANNUAL_SUMMARY]
Résidence: Noisy
Ligne: Produits et matériel d'entretien
Année: 2024
Contexte utilisé: Réel
Valeur 2024: 2962 €
Valeur 2023: 9642 €
Variation: -69.28% vs 2023
Code Hiérarchique: 2.9.1.
Groupe: Charge
",ANNUAL_SUMMARY,Noisy,2024.0,,Charge,2.9.1.,Produits et matériel d'entretien,77,,
"[TYPE: LINE_CELL]
Résidence: Noisy
Année: 2025
Contexte: Prévision
Groupe: Charge
Code Hiérarchique: 2.9.1.
Ligne analytique: Produits et matériel d'entretien
Valeur annuelle: 3683 €
",LINE_CELL,Noisy,2025.0,Prévision,Charge,2.9.1.,Produits et matériel d'entretien,77,,
"[TYPE: ANNUAL_SUMMARY]
Résidence: Noisy
Ligne: Produits et matériel d'entretien
Année: 2025
Contexte utilisé: Prévision
Valeur 2025: 3683 €
Valeur 2024: 2962 €
Variation: 24.34% vs 2024
Code Hiérarchique: 2.9.1.
Groupe: Charge
",ANNUAL_SUMMARY,Noisy,2025.0,,Charge,2.9.1.,Produits et matériel d'entretien,77,,
"[TYPE: LINE_CELL]
Résidence: Noisy
Année: 2026
Contexte: Budget
Groupe: Charge
Code Hiérarchique: 2.9.1.
Ligne analytique: Produits et matériel d'entretien
Valeur annuelle: 2874 €
",LINE_CELL,Noisy,2026.0,Budget,Charge,2.9.1.,Produits et matériel d'entretien,77,,
"[TYPE: ANNUAL_SUMMARY]
Résidence: Noisy
Ligne: Produits et matériel d'entretien
Année: 2026
Contexte utilisé: Budget
Valeur 2026: 2874 €
Valeur 2025: 3683 €
Variation: -21.97% vs 2025
Code Hiérarchique: 2.9.1.
Groupe: Charge
",ANNUAL_SUMMARY,Noisy,2026.0,,Charge,2.9.1.,Produits et matériel d'entretien,77,,
"[TYPE: TREND_MULTI_YEAR]
Résidence: Noisy
Ligne: Produits et matériel d'entretien
Années: [2024, 2025, 2026]
Contexte principal trouvé: Réel
Valeurs: 2024: 2962 €, 2025: 3683 €, 2026: 2874 €
Variation globale: -2.97% (2024→2026)
Code Hiérarchique: 2.9.1.
Groupe: Charge
",TREND_MULTI_YEAR,Noisy,,,Charge,2.9.1.,Produits et matériel d'entretien,77,"[2024, 2025, 2026]",
"[TYPE: RECOMMENDATION]
Résidence: Noisy
Années examinées: [2024, 2025, 2026]
Variation détectée (extrait trend): -3.0%
Recommandations:
- Tendance stable → maintenir le monitoring mensuel.
",RECOMMENDATION,Noisy,,,,,,77,"[2024, 2025, 2026]","{'chunk_type': 'TREND_MULTI_YEAR', 'residence': 'Noisy', 'years': [2024, 2025, 2026], 'groupe': 'Charge', 'code_h': '2.9.1.', 'ligne': ""Produits et matériel d'entretien"", 'row_index': 77}"
"[TYPE: LINE_CELL]
Résidence: Noisy
Année: 2022
Contexte: Réel
Groupe: Charge
Code Hiérarchique: 2.9.3.
Ligne analytique: Vaisselle logement et cafétaria
Valeur annuelle: 4740 €
",LINE_CELL,Noisy,2022.0,Réel,Charge,2.9.3.,Vaisselle logement et cafétaria,78,,
"[TYPE: ANNUAL_SUMMARY]
Résidence: Noisy
Ligne: Vaisselle logement et cafétaria
Année: 2022
Contexte utilisé: Réel
Valeur 2022: 4740 €
Valeur 2021: N/A
Variation: N/A
Code Hiérarchique: 2.9.3.
Groupe: Charge
",ANNUAL_SUMMARY,Noisy,2022.0,,Charge,2.9.3.,Vaisselle logement et cafétaria,78,,
"[TYPE: LINE_CELL]
Résidence: Noisy
Année: 2023
Contexte: Réel
Groupe: Charge
Code Hiérarchique: 2.9.3.
Ligne analytique: Vaisselle logement et cafétaria
Valeur annuelle: 3634 €
",LINE_CELL,Noisy,2023.0,Réel,Charge,2.9.3.,Vaisselle logement et cafétaria,78,,
"[TYPE: ANNUAL_SUMMARY]
Résidence: Noisy
Ligne: Vaisselle logement et cafétaria
Année: 2023
Contexte utilisé: Réel
Valeur 2023: 3634 €
Valeur 2022: 4740 €
Variation: -23.33% vs 2022
Code Hiérarchique: 2.9.3.
Groupe: Charge
",ANNUAL_SUMMARY,Noisy,2023.0,,Charge,2.9.3.,Vaisselle logement et cafétaria,78,,
"[TYPE: LINE_CELL]
Résidence: Noisy
Année: 2024
Contexte: Réel
Groupe: Charge
Code Hiérarchique: 2.9.3.
Ligne analytique: Vaisselle logement et cafétaria
Valeur annuelle: 0 €
",LINE_CELL,Noisy,2024.0,Réel,Charge,2.9.3.,Vaisselle logement et cafétaria,78,,
"[TYPE: ANNUAL_SUMMARY]
Résidence: Noisy
Ligne: Vaisselle logement et cafétaria
Année: 2024
Contexte utilisé: Réel
Valeur 2024: 0 €
Valeur 2023: 3634 €
Variation: -100.00% vs 2023
Code Hiérarchique: 2.9.3.
Groupe: Charge
",ANNUAL_SUMMARY,Noisy,2024.0,,Charge,2.9.3.,Vaisselle logement et cafétaria,78,,
"[TYPE: LINE_CELL]
Résidence: Noisy
Année: 2025
Contexte: Prévision
Groupe: Charge
Code Hiérarchique: 2.9.3.
Ligne analytique: Vaisselle logement et cafétaria
Valeur annuelle: 0 €
",LINE_CELL,Noisy,2025.0,Prévision,Charge,2.9.3.,Vaisselle logement et cafétaria,78,,
"[TYPE: ANNUAL_SUMMARY]
Résidence: Noisy
Ligne: Vaisselle logement et cafétaria
Année: 2025
Contexte utilisé: Prévision
Valeur 2025: 0 €
Valeur 2024: 0 €
Variation: N/A
Code Hiérarchique: 2.9.3.
Groupe: Charge
",ANNUAL_SUMMARY,Noisy,2025.0,,Charge,2.9.3.,Vaisselle logement et cafétaria,78,,
"[TYPE: LINE_CELL]
Résidence: Noisy
Année: 2026
Contexte: Budget
Groupe: Charge
Code Hiérarchique: 2.9.3.
Ligne analytique: Vaisselle logement et cafétaria
Valeur annuelle: 0 €
",LINE_CELL,Noisy,2026.0,Budget,Charge,2.9.3.,Vaisselle logement et cafétaria,78,,
"[TYPE: ANNUAL_SUMMARY]
Résidence: Noisy
Ligne: Vaisselle logement et cafétaria
Année: 2026
Contexte utilisé: Budget
Valeur 2026: 0 €
Valeur 2025: 0 €
Variation: N/A
Code Hiérarchique: 2.9.3.
Groupe: Charge
",ANNUAL_SUMMARY,Noisy,2026.0,,Charge,2.9.3.,Vaisselle logement et cafétaria,78,,
"[TYPE: TREND_MULTI_YEAR]
Résidence: Noisy
Ligne: Vaisselle logement et cafétaria
Années: [2024, 2025, 2026]
Contexte principal trouvé: Réel
Valeurs: 2024: 0 €, 2025: 0 €, 2026: 0 €
Variation globale: N/A
Code Hiérarchique: 2.9.3.
Groupe: Charge
",TREND_MULTI_YEAR,Noisy,,,Charge,2.9.3.,Vaisselle logement et cafétaria,78,"[2024, 2025, 2026]",
"Variation détectée: N/A
Recommandations:
- Données insuffisantes pour recommandations automatiques.
",RECOMMENDATION,Noisy,,,,,,78,"[2024, 2025, 2026]","{'chunk_type': 'TREND_MULTI_YEAR', 'residence': 'Noisy', 'years': [2024, 2025, 2026], 'groupe': 'Charge', 'code_h': '2.9.3.', 'ligne': 'Vaisselle logement et cafétaria', 'row_index': 78}"
"[TYPE: LINE_CELL]
Résidence: Noisy
Année: 2022
Contexte: Réel
Groupe: Charge
Code Hiérarchique: 2.9.3.2.
Ligne analytique: Vaisselle
Valeur annuelle: 4740 €
",LINE_CELL,Noisy,2022.0,Réel,Charge,2.9.3.2.,Vaisselle,79,,
"[TYPE: ANNUAL_SUMMARY]
Résidence: Noisy
Ligne: Vaisselle
Année: 2022
Contexte utilisé: Réel
Valeur 2022: 4740 €
Valeur 2021: N/A
Variation: N/A
Code Hiérarchique: 2.9.3.2.
Groupe: Charge
",ANNUAL_SUMMARY,Noisy,2022.0,,Charge,2.9.3.2.,Vaisselle,79,,
"[TYPE: LINE_CELL]
Résidence: Noisy
Année: 2023
Contexte: Réel
Groupe: Charge
Code Hiérarchique: 2.9.3.2.
Ligne analytique: Vaisselle
Valeur annuelle: 3634 €
",LINE_CELL,Noisy,2023.0,Réel,Charge,2.9.3.2.,Vaisselle,79,,
"[TYPE: ANNUAL_SUMMARY]
Résidence: Noisy
Ligne: Vaisselle
Année: 2023
Contexte utilisé: Réel
Valeur 2023: 3634 €
Valeur 2022: 4740 €
Variation: -23.33% vs 2022
Code Hiérarchique: 2.9.3.2.
Groupe: Charge
",ANNUAL_SUMMARY,Noisy,2023.0,,Charge,2.9.3.2.,Vaisselle,79,,
"[TYPE: LINE_CELL]
Résidence: Noisy
Année: 2024
Contexte: Réel
Groupe: Charge
Code Hiérarchique: 2.9.3.2.
Ligne analytique: Vaisselle
Valeur annuelle: 0 €
",LINE_CELL,Noisy,2024.0,Réel,Charge,2.9.3.2.,Vaisselle,79,,
"[TYPE: ANNUAL_SUMMARY]
Résidence: Noisy
Ligne: Vaisselle
Année: 2024
Contexte utilisé: Réel
Valeur 2024: 0 €
Valeur 2023: 3634 €
Variation: -100.00% vs 2023
Code Hiérarchique: 2.9.3.2.
Groupe: Charge
",ANNUAL_SUMMARY,Noisy,2024.0,,Charge,2.9.3.2.,Vaisselle,79,,
"[TYPE: LINE_CELL]
Résidence: Noisy
Année: 2025
Contexte: Prévision
Groupe: Charge
Code Hiérarchique: 2.9.3.2.
Ligne analytique: Vaisselle
Valeur annuelle: 0 €
",LINE_CELL,Noisy,2025.0,Prévision,Charge,2.9.3.2.,Vaisselle,79,,
"[TYPE: ANNUAL_SUMMARY]
Résidence: Noisy
Ligne: Vaisselle
Année: 2025
Contexte utilisé: Prévision
Valeur 2025: 0 €
Valeur 2024: 0 €
Variation: N/A
Code Hiérarchique: 2.9.3.2.
Groupe: Charge
",ANNUAL_SUMMARY,Noisy,2025.0,,Charge,2.9.3.2.,Vaisselle,79,,
"[TYPE: LINE_CELL]
Résidence: Noisy
Année: 2026
Contexte: Budget
Groupe: Charge
Code Hiérarchique: 2.9.3.2.
Ligne analytique: Vaisselle
Valeur annuelle: 0 €
",LINE_CELL,Noisy,2026.0,Budget,Charge,2.9.3.2.,Vaisselle,79,,
"[TYPE: ANNUAL_SUMMARY]
Résidence: Noisy
Ligne: Vaisselle
Année: 2026
Contexte utilisé: Budget
Valeur 2026: 0 €
Valeur 2025: 0 €
Variation: N/A
Code Hiérarchique: 2.9.3.2.
Groupe: Charge
",ANNUAL_SUMMARY,Noisy,2026.0,,Charge,2.9.3.2.,Vaisselle,79,,
"[TYPE: TREND_MULTI_YEAR]
Résidence: Noisy
Ligne: Vaisselle
Années: [2024, 2025, 2026]
Contexte principal trouvé: Réel
Valeurs: 2024: 0 €, 2025: 0 €, 2026: 0 €
Variation globale: N/A
Code Hiérarchique: 2.9.3.2.
Groupe: Charge
",TREND_MULTI_YEAR,Noisy,,,Charge,2.9.3.2.,Vaisselle,79,"[2024, 2025, 2026]",
"Variation détectée: N/A
Recommandations:
- Données insuffisantes pour recommandations automatiques.
",RECOMMENDATION,Noisy,,,,,,79,"[2024, 2025, 2026]","{'chunk_type': 'TREND_MULTI_YEAR', 'residence': 'Noisy', 'years': [2024, 2025, 2026], 'groupe': 'Charge', 'code_h': '2.9.3.2.', 'ligne': 'Vaisselle', 'row_index': 79}"
"[TYPE: LINE_CELL]
Résidence: Noisy
Année: 2022
Contexte: Réel
Groupe: Charge
Code Hiérarchique: 2.9.5.
Ligne analytique: Achat petit équip. et fourn. / charges diverses d'exploit
Valeur annuelle: 6886 €
",LINE_CELL,Noisy,2022.0,Réel,Charge,2.9.5.,Achat petit équip. et fourn. / charges diverses d'exploit,80,,
"[TYPE: ANNUAL_SUMMARY]
Résidence: Noisy
Ligne: Achat petit équip. et fourn. / charges diverses d'exploit
Année: 2022
Contexte utilisé: Réel
Valeur 2022: 6886 €
Valeur 2021: N/A
Variation: N/A
Code Hiérarchique: 2.9.5.
Groupe: Charge
",ANNUAL_SUMMARY,Noisy,2022.0,,Charge,2.9.5.,Achat petit équip. et fourn. / charges diverses d'exploit,80,,
"[TYPE: LINE_CELL]
Résidence: Noisy
Année: 2023
Contexte: Réel
Groupe: Charge
Code Hiérarchique: 2.9.5.
Ligne analytique: Achat petit équip. et fourn. / charges diverses d'exploit
Valeur annuelle: 32 €
",LINE_CELL,Noisy,2023.0,Réel,Charge,2.9.5.,Achat petit équip. et fourn. / charges diverses d'exploit,80,,
"[TYPE: ANNUAL_SUMMARY]
Résidence: Noisy
Ligne: Achat petit équip. et fourn. / charges diverses d'exploit
Année: 2023
Contexte utilisé: Réel
Valeur 2023: 32 €
Valeur 2022: 6886 €
Variation: -99.54% vs 2022
Code Hiérarchique: 2.9.5.
Groupe: Charge
",ANNUAL_SUMMARY,Noisy,2023.0,,Charge,2.9.5.,Achat petit équip. et fourn. / charges diverses d'exploit,80,,
"[TYPE: LINE_CELL]
Résidence: Noisy
Année: 2024
Contexte: Réel
Groupe: Charge
Code Hiérarchique: 2.9.5.
Ligne analytique: Achat petit équip. et fourn. / charges diverses d'exploit
Valeur annuelle: 59 €
",LINE_CELL,Noisy,2024.0,Réel,Charge,2.9.5.,Achat petit équip. et fourn. / charges diverses d'exploit,80,,
"[TYPE: ANNUAL_SUMMARY]
Résidence: Noisy
Ligne: Achat petit équip. et fourn. / charges diverses d'exploit
Année: 2024
Contexte utilisé: Réel
Valeur 2024: 59 €
Valeur 2023: 32 €
Variation: 84.38% vs 2023
Code Hiérarchique: 2.9.5.
Groupe: Charge
",ANNUAL_SUMMARY,Noisy,2024.0,,Charge,2.9.5.,Achat petit équip. et fourn. / charges diverses d'exploit,80,,
"[TYPE: LINE_CELL]
Résidence: Noisy
Année: 2025
Contexte: Prévision
Groupe: Charge
Code Hiérarchique: 2.9.5.
Ligne analytique: Achat petit équip. et fourn. / charges diverses d'exploit
Valeur annuelle: 3369 €
",LINE_CELL,Noisy,2025.0,Prévision,Charge,2.9.5.,Achat petit équip. et fourn. / charges diverses d'exploit,80,,
"[TYPE: ANNUAL_SUMMARY]
Résidence: Noisy
Ligne: Achat petit équip. et fourn. / charges diverses d'exploit
Année: 2025
Contexte utilisé: Prévision
Valeur 2025: 3369 €
Valeur 2024: 59 €
Variation: 5610.17% vs 2024
Code Hiérarchique: 2.9.5.
Groupe: Charge
",ANNUAL_SUMMARY,Noisy,2025.0,,Charge,2.9.5.,Achat petit équip. et fourn. / charges diverses d'exploit,80,,
"[TYPE: LINE_CELL]
Résidence: Noisy
Année: 2026
Contexte: Budget
Groupe: Charge
Code Hiérarchique: 2.9.5.
Ligne analytique: Achat petit équip. et fourn. / charges diverses d'exploit
Valeur annuelle: 3417 €
",LINE_CELL,Noisy,2026.0,Budget,Charge,2.9.5.,Achat petit équip. et fourn. / charges diverses d'exploit,80,,
"[TYPE: ANNUAL_SUMMARY]
Résidence: Noisy
Ligne: Achat petit équip. et fourn. / charges diverses d'exploit
Année: 2026
Contexte utilisé: Budget
Valeur 2026: 3417 €
Valeur 2025: 3369 €
Variation: 1.42% vs 2025
Code Hiérarchique: 2.9.5.
Groupe: Charge
",ANNUAL_SUMMARY,Noisy,2026.0,,Charge,2.9.5.,Achat petit équip. et fourn. / charges diverses d'exploit,80,,
"[TYPE: TREND_MULTI_YEAR]
Résidence: Noisy
Ligne: Achat petit équip. et fourn. / charges diverses d'exploit
Années: [2024, 2025, 2026]
Contexte principal trouvé: Réel
Valeurs: 2024: 59 €, 2025: 3369 €, 2026: 3417 €
Variation globale: 5691.53% (2024→2026)
Code Hiérarchique: 2.9.5.
Groupe: Charge
",TREND_MULTI_YEAR,Noisy,,,Charge,2.9.5.,Achat petit équip. et fourn. / charges diverses d'exploit,80,"[2024, 2025, 2026]",
"[TYPE: RECOMMENDATION]
Résidence: Noisy
Années examinées: [2024, 2025, 2026]
Variation détectée (extrait trend): 5691.5%
Recommandations:
- Tendance fortement positive → vérifier si le budget sous-estime la croissance ; envisager de réallouer le budget investissement.
",RECOMMENDATION,Noisy,,,,,,80,"[2024, 2025, 2026]","{'chunk_type': 'TREND_MULTI_YEAR', 'residence': 'Noisy', 'years': [2024, 2025, 2026], 'groupe': 'Charge', 'code_h': '2.9.5.', 'ligne': ""Achat petit équip. et fourn. / charges diverses d'exploit"", 'row_index': 80}"
"[TYPE: LINE_CELL]
Résidence: Noisy
Année: 2022
Contexte: Réel
Groupe: Charge
Code Hiérarchique: 2.9.5.4.
Ligne analytique: Achat - charges diverses d'exploitation
Valeur annuelle: 188 €
",LINE_CELL,Noisy,2022.0,Réel,Charge,2.9.5.4.,Achat - charges diverses d'exploitation,81,,
"[TYPE: ANNUAL_SUMMARY]
Résidence: Noisy
Ligne: Achat - charges diverses d'exploitation
Année: 2022
Contexte utilisé: Réel
Valeur 2022: 188 €
Valeur 2021: N/A
Variation: N/A
Code Hiérarchique: 2.9.5.4.
Groupe: Charge
",ANNUAL_SUMMARY,Noisy,2022.0,,Charge,2.9.5.4.,Achat - charges diverses d'exploitation,81,,
"[TYPE: LINE_CELL]
Résidence: Noisy
Année: 2023
Contexte: Réel
Groupe: Charge
Code Hiérarchique: 2.9.5.4.
Ligne analytique: Achat - charges diverses d'exploitation
Valeur annuelle: 32 €
",LINE_CELL,Noisy,2023.0,Réel,Charge,2.9.5.4.,Achat - charges diverses d'exploitation,81,,
"[TYPE: ANNUAL_SUMMARY]
Résidence: Noisy
Ligne: Achat - charges diverses d'exploitation
Année: 2023
Contexte utilisé: Réel
Valeur 2023: 32 €
Valeur 2022: 188 €
Variation: -82.98% vs 2022
Code Hiérarchique: 2.9.5.4.
Groupe: Charge
",ANNUAL_SUMMARY,Noisy,2023.0,,Charge,2.9.5.4.,Achat - charges diverses d'exploitation,81,,
"[TYPE: LINE_CELL]
Résidence: Noisy
Année: 2024
Contexte: Réel
Groupe: Charge
Code Hiérarchique: 2.9.5.4.
Ligne analytique: Achat - charges diverses d'exploitation
Valeur annuelle: 59 €
",LINE_CELL,Noisy,2024.0,Réel,Charge,2.9.5.4.,Achat - charges diverses d'exploitation,81,,
"[TYPE: ANNUAL_SUMMARY]
Résidence: Noisy
Ligne: Achat - charges diverses d'exploitation
Année: 2024
Contexte utilisé: Réel
Valeur 2024: 59 €
Valeur 2023: 32 €
Variation: 84.38% vs 2023
Code Hiérarchique: 2.9.5.4.
Groupe: Charge
",ANNUAL_SUMMARY,Noisy,2024.0,,Charge,2.9.5.4.,Achat - charges diverses d'exploitation,81,,
"[TYPE: LINE_CELL]
Résidence: Noisy
Année: 2025
Contexte: Prévision
Groupe: Charge
Code Hiérarchique: 2.9.5.4.
Ligne analytique: Achat - charges diverses d'exploitation
Valeur annuelle: 3369 €
",LINE_CELL,Noisy,2025.0,Prévision,Charge,2.9.5.4.,Achat - charges diverses d'exploitation,81,,
"[TYPE: ANNUAL_SUMMARY]
Résidence: Noisy
Ligne: Achat - charges diverses d'exploitation
Année: 2025
Contexte utilisé: Prévision
Valeur 2025: 3369 €
Valeur 2024: 59 €
Variation: 5610.17% vs 2024
Code Hiérarchique: 2.9.5.4.
Groupe: Charge
",ANNUAL_SUMMARY,Noisy,2025.0,,Charge,2.9.5.4.,Achat - charges diverses d'exploitation,81,,
"[TYPE: LINE_CELL]
Résidence: Noisy
Année: 2026
Contexte: Budget
Groupe: Charge
Code Hiérarchique: 2.9.5.4.
Ligne analytique: Achat - charges diverses d'exploitation
Valeur annuelle: 3417 €
",LINE_CELL,Noisy,2026.0,Budget,Charge,2.9.5.4.,Achat - charges diverses d'exploitation,81,,
"[TYPE: ANNUAL_SUMMARY]
Résidence: Noisy
Ligne: Achat - charges diverses d'exploitation
Année: 2026
Contexte utilisé: Budget
Valeur 2026: 3417 €
Valeur 2025: 3369 €
Variation: 1.42% vs 2025
Code Hiérarchique: 2.9.5.4.
Groupe: Charge
",ANNUAL_SUMMARY,Noisy,2026.0,,Charge,2.9.5.4.,Achat - charges diverses d'exploitation,81,,
"[TYPE: TREND_MULTI_YEAR]
Résidence: Noisy
Ligne: Achat - charges diverses d'exploitation
Années: [2024, 2025, 2026]
Contexte principal trouvé: Réel
Valeurs: 2024: 59 €, 2025: 3369 €, 2026: 3417 €
Variation globale: 5691.53% (2024→2026)
Code Hiérarchique: 2.9.5.4.
Groupe: Charge
",TREND_MULTI_YEAR,Noisy,,,Charge,2.9.5.4.,Achat - charges diverses d'exploitation,81,"[2024, 2025, 2026]",
"[TYPE: RECOMMENDATION]
Résidence: Noisy
Années examinées: [2024, 2025, 2026]
Variation détectée (extrait trend): 5691.5%
Recommandations:
- Tendance fortement positive → vérifier si le budget sous-estime la croissance ; envisager de réallouer le budget investissement.
",RECOMMENDATION,Noisy,,,,,,81,"[2024, 2025, 2026]","{'chunk_type': 'TREND_MULTI_YEAR', 'residence': 'Noisy', 'years': [2024, 2025, 2026], 'groupe': 'Charge', 'code_h': '2.9.5.4.', 'ligne': ""Achat - charges diverses d'exploitation"", 'row_index': 81}"
"[TYPE: LINE_CELL]
Résidence: Noisy
Année: 2022
Contexte: Réel
Groupe: Charge
Code Hiérarchique: 2.9.5.7.
Ligne analytique: Divers matériel et mobilier
Valeur annuelle: 6698 €
",LINE_CELL,Noisy,2022.0,Réel,Charge,2.9.5.7.,Divers matériel et mobilier,82,,
"[TYPE: ANNUAL_SUMMARY]
Résidence: Noisy
Ligne: Divers matériel et mobilier
Année: 2022
Contexte utilisé: Réel
Valeur 2022: 6698 €
Valeur 2021: N/A
Variation: N/A
Code Hiérarchique: 2.9.5.7.
Groupe: Charge
",ANNUAL_SUMMARY,Noisy,2022.0,,Charge,2.9.5.7.,Divers matériel et mobilier,82,,
"[TYPE: LINE_CELL]
Résidence: Noisy
Année: 2023
Contexte: Réel
Groupe: Charge
Code Hiérarchique: 2.9.5.7.
Ligne analytique: Divers matériel et mobilier
Valeur annuelle: 0 €
",LINE_CELL,Noisy,2023.0,Réel,Charge,2.9.5.7.,Divers matériel et mobilier,82,,
"[TYPE: ANNUAL_SUMMARY]
Résidence: Noisy
Ligne: Divers matériel et mobilier
Année: 2023
Contexte utilisé: Réel
Valeur 2023: 0 €
Valeur 2022: 6698 €
Variation: -100.00% vs 2022
Code Hiérarchique: 2.9.5.7.
Groupe: Charge
",ANNUAL_SUMMARY,Noisy,2023.0,,Charge,2.9.5.7.,Divers matériel et mobilier,82,,
"[TYPE: LINE_CELL]
Résidence: Noisy
Année: 2024
Contexte: Réel
Groupe: Charge
Code Hiérarchique: 2.9.5.7.
Ligne analytique: Divers matériel et mobilier
Valeur annuelle: 0 €
",LINE_CELL,Noisy,2024.0,Réel,Charge,2.9.5.7.,Divers matériel et mobilier,82,,
"[TYPE: ANNUAL_SUMMARY]
Résidence: Noisy
Ligne: Divers matériel et mobilier
Année: 2024
Contexte utilisé: Réel
Valeur 2024: 0 €
Valeur 2023: 0 €
Variation: N/A
Code Hiérarchique: 2.9.5.7.
Groupe: Charge
",ANNUAL_SUMMARY,Noisy,2024.0,,Charge,2.9.5.7.,Divers matériel et mobilier,82,,
"[TYPE: LINE_CELL]
Résidence: Noisy
Année: 2025
Contexte: Prévision
Groupe: Charge
Code Hiérarchique: 2.9.5.7.
Ligne analytique: Divers matériel et mobilier
Valeur annuelle: 0 €
",LINE_CELL,Noisy,2025.0,Prévision,Charge,2.9.5.7.,Divers matériel et mobilier,82,,
"[TYPE: ANNUAL_SUMMARY]
Résidence: Noisy
Ligne: Divers matériel et mobilier
Année: 2025
Contexte utilisé: Prévision
Valeur 2025: 0 €
Valeur 2024: 0 €
Variation: N/A
Code Hiérarchique: 2.9.5.7.
Groupe: Charge
",ANNUAL_SUMMARY,Noisy,2025.0,,Charge,2.9.5.7.,Divers matériel et mobilier,82,,
